title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
So good!,"A really lovely, casual place for super yummy cocktails, and the waiters were so chatty and lovely! 10/10 would recommend if you’re looking for somewhere nice for cocktails",April 2019,Ruins Athens Urban Area,https://www.tripadvisor.com/Restaurant_Review-g189400-d12831368-Reviews-Ruins_Athens_Urban_Area-Athens_Attica.html,"Athens, Greece",restaurants,5.0,4.0
So cool!,Amazing views and Acropolis itself is so impressive! There are a lot of stairs though so may not be accessible to all,April 2019,Acropolis,https://www.tripadvisor.com/Attraction_Review-g189400-d198706-Reviews-Acropolis-Athens_Attica.html,"Athens, Greece",attractions,4.0,4.5
Amazing!!,"Absolutely incredible food, the best we ate in Athens! Staff were super friendly and welcoming. Very good value for money!!",April 2019,Dio Dekares i Oka,https://www.tripadvisor.com/Restaurant_Review-g189400-d6721199-Reviews-Dio_Dekares_i_Oka-Athens_Attica.html,"Athens, Greece",restaurants,5.0,4.5
