title,text,date,place,placeURL,placeLocation,placeType,reviewScore,avgScore
It's just woow,"The heritage and spirit of Athens
So beautiful
You have to visit while you are in Athens

You will feel Athens and Greece",February 2020,Acropolis,https://www.tripadvisor.com/Attraction_Review-g189400-d198706-Reviews-Acropolis-Athens_Attica.html,"Athens, Greece",attractions,5.0,4.5
Amazing restaurant,"They are so friendly and the food is amazing
Tasty and quick response
Live music at night
Thanks friends",February 2020,Maiandros,https://www.tripadvisor.com/Restaurant_Review-g189400-d2315343-Reviews-Maiandros-Athens_Attica.html,"Athens, Greece",restaurants,5.0,4.5
wonderful Stay,Really love my Stay in Hilton Makkah all the staff helpful & do the best to make you satisfied starting from reception - restaurants - house keeping - all the staff friendly & you fell that you know them long time ago really appreciate HILTON,January 2015,Makkah Hotel,https://www.tripadvisor.com/Hotel_Review-g293993-d306568-Reviews-Makkah_Hotel-Mecca_Makkah_Province.html,"Mecca, Saudi Arabia",hotels,5.0,4.5
