Value
9.981999999999999762e-01
5.106000000000000538e-01
6.582000000000000073e-01
8.949000000000000288e-01
9.075999999999999623e-01
9.876000000000000334e-01
7.727000000000000535e-01
5.551000000000000378e-01
7.838000000000000522e-01
9.079000000000000403e-01
6.211999999999999744e-01
8.345000000000000195e-01
7.954999999999999849e-01
7.875999999999999668e-01
8.668000000000000149e-01
3.972999999999999865e-01
7.488000000000000211e-01
9.554000000000000270e-01
7.579000000000000181e-01
9.459999999999999520e-01
9.937000000000000277e-01
9.895000000000000462e-01
9.705000000000000293e-01
9.639999999999999680e-01
9.983999999999999542e-01
9.718999999999999861e-01
8.690999999999999837e-01
9.485999999999999988e-01
-5.637999999999999678e-01
9.475000000000000089e-01
8.833999999999999631e-01
9.489999999999999547e-01
3.251999999999999891e-01
1.695000000000000118e-01
8.171000000000000485e-01
9.648999999999999799e-01
9.766000000000000236e-01
8.905999999999999472e-01
9.811999999999999611e-01
9.623000000000000442e-01
9.923999999999999488e-01
8.436000000000000165e-01
8.395000000000000240e-01
3.400000000000000244e-01
9.915000000000000480e-01
3.817999999999999727e-01
-8.993999999999999773e-01
6.474999999999999645e-01
7.905999999999999694e-01
2.263000000000000012e-01
1.695000000000000118e-01
2.500000000000000000e-01
8.858000000000000318e-01
9.817000000000000171e-01
9.324000000000000066e-01
7.350999999999999757e-01
7.905999999999999694e-01
9.788999999999999924e-01
9.724000000000000421e-01
8.903999999999999693e-01
8.264000000000000234e-01
5.603000000000000203e-01
9.923999999999999488e-01
7.123000000000000442e-01
9.322000000000000286e-01
9.153999999999999915e-01
9.566000000000000059e-01
8.988000000000000433e-01
9.258999999999999453e-01
7.960000000000000409e-01
8.175999999999999934e-01
8.621999999999999664e-01
9.915000000000000480e-01
8.015999999999999792e-01
7.423999999999999488e-01
8.768000000000000238e-01
7.573999999999999622e-01
-5.578999999999999515e-01
9.554000000000000270e-01
9.351000000000000423e-01
9.472000000000000419e-01
9.365999999999999881e-01
9.111000000000000210e-01
5.168000000000000371e-01
9.802999999999999492e-01
8.326000000000000068e-01
9.910999999999999810e-01
8.930000000000000160e-01
9.836000000000000298e-01
8.148999999999999577e-01
9.710999999999999632e-01
9.943999999999999506e-01
8.441999999999999504e-01
9.681999999999999496e-01
7.820000000000000284e-01
9.282000000000000250e-01
2.635000000000000120e-01
7.429999999999999938e-01
2.500000000000000000e-01
8.487999999999999989e-01
9.079000000000000403e-01
9.492000000000000437e-01
8.942999999999999838e-01
9.939999999999999947e-01
9.089000000000000412e-01
9.323000000000000176e-01
9.295999999999999819e-01
7.551999999999999824e-01
5.574000000000000066e-01
9.535000000000000142e-01
4.018999999999999795e-01
9.647000000000000020e-01
9.475000000000000089e-01
9.778000000000000025e-01
8.195999999999999952e-01
8.928000000000000380e-01
9.370000000000000551e-01
9.598999999999999755e-01
9.020000000000000240e-01
9.637000000000000011e-01
9.159000000000000474e-01
8.093000000000000194e-01
5.698999999999999622e-01
-6.009999999999999787e-01
6.689000000000000501e-01
-6.934000000000000163e-01
9.928000000000000158e-01
9.858000000000000096e-01
5.594999999999999973e-01
7.650000000000000133e-01
8.070000000000000506e-01
9.488999999999999657e-01
2.913000000000000034e-01
-9.786000000000000254e-01
8.931999999999999940e-01
7.469000000000000083e-01
8.005999999999999783e-01
9.825000000000000400e-01
9.627000000000000002e-01
8.979000000000000314e-01
9.928000000000000158e-01
5.994000000000000439e-01
8.817000000000000393e-01
9.655000000000000249e-01
7.972000000000000197e-01
9.589999999999999636e-01
9.655000000000000249e-01
8.860000000000000098e-01
2.731999999999999984e-01
9.435999999999999943e-01
9.062000000000000055e-01
6.949999999999999512e-01
9.782999999999999474e-01
9.576999999999999957e-01
9.475999999999999979e-01
9.824000000000000510e-01
8.685000000000000497e-01
9.674000000000000377e-01
9.588999999999999746e-01
7.875999999999999668e-01
9.831999999999999629e-01
9.500999999999999446e-01
9.671999999999999487e-01
9.720999999999999641e-01
2.519000000000000128e-01
-4.811000000000000276e-01
6.999999999999999556e-01
9.796000000000000263e-01
9.821999999999999620e-01
5.846000000000000085e-01
2.132999999999999896e-01
2.580000000000000002e-02
9.286999999999999700e-01
5.927000000000000046e-01
6.807999999999999607e-01
7.096000000000000085e-01
-6.169000000000000039e-01
9.343000000000000194e-01
9.977000000000000313e-01
9.892999999999999572e-01
6.115000000000000435e-01
-9.819999999999999563e-02
7.959000000000000519e-01
3.876000000000000001e-01
3.578000000000000069e-01
9.145999999999999686e-01
2.529999999999999957e-02
8.380999999999999561e-01
4.979999999999999705e-02
8.122000000000000330e-01
9.526000000000000023e-01
8.625000000000000444e-01
9.344000000000000083e-01
8.730999999999999872e-01
5.177000000000000490e-01
9.398999999999999577e-01
9.251000000000000334e-01
9.089000000000000412e-01
9.831999999999999629e-01
8.555000000000000382e-01
7.643999999999999684e-01
9.061000000000000165e-01
9.355999999999999872e-01
9.012000000000000011e-01
7.506000000000000449e-01
8.125999999999999890e-01
8.652999999999999581e-01
8.000000000000000444e-01
8.286000000000000032e-01
6.534999999999999698e-01
7.316000000000000281e-01
8.732999999999999652e-01
8.973999999999999755e-01
8.625000000000000444e-01
8.974999999999999645e-01
9.700999999999999623e-01
9.935000000000000497e-01
-5.447999999999999510e-01
6.360999999999999988e-01
2.813999999999999835e-01
5.974000000000000421e-01
0.000000000000000000e+00
9.627000000000000002e-01
9.697000000000000064e-01
9.520999999999999464e-01
7.895999999999999686e-01
9.908000000000000140e-01
9.794000000000000483e-01
-3.557000000000000162e-01
6.369000000000000217e-01
8.975999999999999535e-01
8.201000000000000512e-01
9.520999999999999464e-01
5.272999999999999909e-01
8.397000000000000020e-01
6.854999999999999982e-01
6.652000000000000135e-01
8.161000000000000476e-01
9.062000000000000055e-01
9.385000000000000009e-01
8.441999999999999504e-01
7.963999999999999968e-01
9.200000000000000400e-01
9.606999999999999984e-01
7.036000000000000032e-01
9.422000000000000375e-01
-3.383999999999999786e-01
8.719999999999999973e-01
9.686000000000000165e-01
9.062000000000000055e-01
9.769999999999999796e-01
9.961999999999999744e-01
9.697000000000000064e-01
9.870999999999999774e-01
9.667999999999999927e-01
-7.477000000000000313e-01
9.908000000000000140e-01
9.264999999999999902e-01
9.967000000000000304e-01
1.393000000000000071e-01
8.943999999999999728e-01
6.369000000000000217e-01
9.743000000000000549e-01
8.175999999999999934e-01
9.477999999999999758e-01
3.013000000000000123e-01
-3.546000000000000263e-01
9.589999999999999636e-01
9.750999999999999668e-01
9.798000000000000043e-01
9.593000000000000416e-01
-7.050999999999999490e-01
9.153000000000000025e-01
9.115999999999999659e-01
8.709999999999999964e-01
8.954999999999999627e-01
8.773999999999999577e-01
8.738000000000000211e-01
8.221000000000000529e-01
0.000000000000000000e+00
9.162000000000000144e-01
8.225000000000000089e-01
9.842999999999999527e-01
9.475999999999999979e-01
2.500000000000000000e-01
9.286999999999999700e-01
-7.720000000000000473e-02
9.496999999999999886e-01
8.910000000000000142e-01
6.800000000000000488e-01
9.910999999999999810e-01
5.022999999999999687e-01
2.747999999999999887e-01
6.475999999999999535e-01
9.324999999999999956e-01
9.216999999999999638e-01
9.877000000000000224e-01
9.857000000000000206e-01
9.735000000000000320e-01
9.806000000000000272e-01
7.745999999999999552e-01
6.801000000000000378e-01
8.441999999999999504e-01
9.508999999999999675e-01
7.506000000000000449e-01
5.022999999999999687e-01
9.735000000000000320e-01
9.799999999999999822e-01
9.113999999999999879e-01
9.577999999999999847e-01
9.536000000000000032e-01
9.765000000000000346e-01
9.729999999999999760e-01
9.902999999999999581e-01
9.926000000000000378e-01
9.596999999999999975e-01
9.133999999999999897e-01
9.516999999999999904e-01
-4.074999999999999734e-01
9.199000000000000510e-01
9.311000000000000387e-01
5.682000000000000384e-01
8.863999999999999657e-01
9.364000000000000101e-01
7.462999999999999634e-01
8.015999999999999792e-01
7.875999999999999668e-01
8.788000000000000256e-01
2.480999999999999872e-01
6.925000000000000044e-01
9.837000000000000188e-01
8.707000000000000295e-01
7.396000000000000352e-01
9.806000000000000272e-01
8.884999999999999565e-01
9.271000000000000352e-01
9.605000000000000204e-01
9.566999999999999948e-01
9.392000000000000348e-01
7.643999999999999684e-01
0.000000000000000000e+00
6.955999999999999961e-01
0.000000000000000000e+00
8.585000000000000409e-01
5.106000000000000538e-01
9.603000000000000425e-01
9.354000000000000092e-01
7.451999999999999735e-01
2.144000000000000072e-01
9.197999999999999510e-01
8.822999999999999732e-01
5.708999999999999631e-01
9.749999999999999778e-01
8.957000000000000517e-01
9.245999999999999774e-01
9.476999999999999869e-01
0.000000000000000000e+00
8.964999999999999636e-01
3.817999999999999727e-01
9.151000000000000245e-01
8.891000000000000014e-01
7.429999999999999938e-01
8.756000000000000449e-01
9.762999999999999456e-01
8.480999999999999650e-01
9.273000000000000131e-01
-3.432000000000000051e-01
8.910000000000000142e-01
9.794000000000000483e-01
8.396000000000000130e-01
9.389999999999999458e-01
9.780999999999999694e-01
-3.104999999999999982e-01
8.435000000000000275e-01
8.715000000000000524e-01
9.570999999999999508e-01
7.782999999999999918e-01
7.782999999999999918e-01
9.866000000000000325e-01
9.826000000000000290e-01
7.905999999999999694e-01
8.355000000000000204e-01
7.687000000000000499e-01
9.508999999999999675e-01
9.564000000000000279e-01
9.466999999999999860e-01
9.285999999999999810e-01
9.693000000000000504e-01
9.949000000000000066e-01
9.724000000000000421e-01
8.716000000000000414e-01
9.360000000000000264e-02
9.552000000000000490e-01
-3.337999999999999856e-01
3.079000000000000070e-01
8.125999999999999890e-01
9.112000000000000099e-01
9.600999999999999535e-01
2.627999999999999781e-01
8.621999999999999664e-01
9.442000000000000393e-01
8.904999999999999583e-01
-6.542999999999999927e-01
8.592999999999999527e-01
9.684000000000000385e-01
9.353000000000000203e-01
9.395999999999999908e-01
2.959999999999999853e-01
5.423000000000000043e-01
-7.720000000000000473e-02
-9.907000000000000250e-01
9.667000000000000037e-01
9.788000000000000034e-01
6.845999999999999863e-01
7.771000000000000130e-01
9.317999999999999616e-01
9.900999999999999801e-01
9.112000000000000099e-01
7.579000000000000181e-01
9.799999999999999822e-01
8.590999999999999748e-01
9.905000000000000471e-01
9.029000000000000359e-01
9.073999999999999844e-01
9.696000000000000174e-01
2.649000000000000243e-01
8.942999999999999838e-01
9.937000000000000277e-01
8.833999999999999631e-01
9.594000000000000306e-01
8.499999999999999778e-01
4.944999999999999951e-01
-3.098000000000000198e-01
4.496999999999999886e-01
-4.423000000000000265e-01
9.244999999999999885e-01
9.736000000000000210e-01
8.040000000000000480e-01
9.667999999999999927e-01
9.062000000000000055e-01
9.837000000000000188e-01
5.030000000000000027e-01
9.444000000000000172e-01
9.657000000000000028e-01
9.926000000000000378e-01
9.804000000000000492e-01
9.169000000000000483e-01
9.726000000000000201e-01
9.693000000000000504e-01
0.000000000000000000e+00
9.375999999999999890e-01
7.268999999999999906e-01
3.400000000000000244e-01
9.432000000000000384e-01
7.170999999999999597e-01
0.000000000000000000e+00
-4.637000000000000011e-01
8.748000000000000220e-01
9.506000000000000005e-01
8.015999999999999792e-01
8.705000000000000515e-01
9.041000000000000147e-01
0.000000000000000000e+00
5.574000000000000066e-01
9.628999999999999782e-01
8.572999999999999510e-01
9.062000000000000055e-01
9.859999999999999876e-01
-5.160000000000000003e-02
9.694000000000000394e-01
9.927000000000000268e-01
-2.437000000000000000e-01
5.994000000000000439e-01
8.933999999999999719e-01
9.150000000000000355e-01
6.697999999999999510e-01
6.576999999999999513e-01
5.555999999999999828e-01
5.788999999999999702e-01
2.263000000000000012e-01
7.634999999999999565e-01
9.565000000000000169e-01
5.927000000000000046e-01
-1.262000000000000066e-01
7.506000000000000449e-01
-2.177000000000000046e-01
8.299999999999999600e-01
9.781999999999999584e-01
9.938000000000000167e-01
9.013999999999999790e-01
9.020000000000000240e-01
8.074000000000000066e-01
8.842999999999999750e-01
9.648999999999999799e-01
7.954999999999999849e-01
8.768000000000000238e-01
8.376000000000000112e-01
9.747000000000000108e-01
9.267999999999999572e-01
9.790999999999999703e-01
9.814000000000000501e-01
9.865000000000000435e-01
8.921000000000000041e-01
8.020000000000000462e-01
0.000000000000000000e+00
9.815000000000000391e-01
9.041000000000000147e-01
9.721999999999999531e-01
9.517999999999999794e-01
8.014999999999999902e-01
9.992999999999999661e-01
8.771999999999999797e-01
9.718999999999999861e-01
-1.287000000000000088e-01
9.887000000000000233e-01
7.139999999999999680e-01
8.938000000000000389e-01
9.243000000000000105e-01
0.000000000000000000e+00
9.401000000000000467e-01
3.383999999999999786e-01
9.552000000000000490e-01
9.818000000000000060e-01
9.382000000000000339e-01
9.108000000000000540e-01
7.184000000000000385e-01
6.907999999999999696e-01
8.925999999999999490e-01
1.315999999999999948e-01
-4.771000000000000241e-01
7.571999999999999842e-01
9.412000000000000366e-01
1.401000000000000023e-01
7.065000000000000169e-01
9.671999999999999487e-01
9.812999999999999501e-01
3.801999999999999824e-01
9.797000000000000153e-01
9.494000000000000217e-01
6.219000000000000083e-01
7.310999999999999721e-01
6.369000000000000217e-01
6.428000000000000380e-01
7.930000000000000382e-01
2.942000000000000171e-01
9.346999999999999753e-01
9.852999999999999536e-01
9.700999999999999623e-01
9.133000000000000007e-01
9.735000000000000320e-01
8.697000000000000286e-01
9.695000000000000284e-01
9.466999999999999860e-01
9.719999999999999751e-01
9.249000000000000554e-01
9.564000000000000279e-01
9.243999999999999995e-01
9.776000000000000245e-01
7.936999999999999611e-01
9.679999999999999716e-01
9.726000000000000201e-01
9.898000000000000131e-01
9.743000000000000549e-01
8.586000000000000298e-01
9.462000000000000410e-01
9.058000000000000496e-01
9.955000000000000515e-01
9.222000000000000197e-01
9.879000000000000004e-01
8.042000000000000259e-01
9.796000000000000263e-01
9.403000000000000247e-01
9.847000000000000197e-01
9.465999999999999970e-01
9.727999999999999980e-01
8.376000000000000112e-01
8.729000000000000092e-01
9.144999999999999796e-01
8.779000000000000137e-01
-8.991999999999999993e-01
-3.181999999999999829e-01
5.858999999999999764e-01
9.039000000000000368e-01
9.888000000000000123e-01
8.625000000000000444e-01
7.350999999999999757e-01
9.717999999999999972e-01
8.807000000000000384e-01
9.840999999999999748e-01
6.058999999999999941e-01
6.369000000000000217e-01
9.336999999999999744e-01
6.907999999999999696e-01
9.482000000000000428e-01
3.785999999999999921e-01
8.270999999999999464e-01
7.429999999999999938e-01
4.018999999999999795e-01
5.621000000000000441e-01
9.726000000000000201e-01
9.795000000000000373e-01
8.480999999999999650e-01
4.925999999999999823e-01
9.684000000000000385e-01
9.900999999999999801e-01
9.562000000000000499e-01
9.167999999999999483e-01
3.195000000000000062e-01
3.400000000000000244e-01
9.636000000000000121e-01
9.475999999999999979e-01
9.595000000000000195e-01
8.689000000000000057e-01
9.536999999999999922e-01
9.570999999999999508e-01
0.000000000000000000e+00
